job_id,title,role_family,company,location,state,remote,is_remote,posted_date,experience_level,salary_min,salary_max,salary_mid,skills,description
J20260205-03553,Golang Data Engineer (Infrastructure),Data,LinkedIn,"Alpharetta, GA",GA,True,True,2026-01-29,Mid,144159,182598,163378,AWS|Azure|CI/CD|Docker|Golang|Kubernetes|MongoDB|MySQL|OOP|Orchestration|Redis|SQL|gRPC,"We are hiring a Golang Data Engineer (Infrastructure) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, Golang, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03554,AI Engineer (APIs),ML/AI,Workday,"San Jose, CA",CA,False,False,2026-01-23,Mid,134780,201762,168271,AWS|Azure|Deep Learning|Docker|Experiment Tracking|Feature Engineering|GCP|Kubernetes|MLOps|Machine Learning|Model Evaluation|Model Monitoring|PyTorch|TensorFlow,"We are hiring a AI Engineer (APIs) to build and scale production systems. Key technologies include AWS, Azure, Deep Learning, Docker, Experiment Tracking, Feature Engineering. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03555,Associate Backend Engineer,Software/Platform,Meta,"Austin, TX",TX,False,False,2025-12-29,Entry,76506,144043,110274,AWS|Azure|Docker|GCP|Git|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|REST APIs|Redis|Unit Testing,"We are hiring a Associate Backend Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Git, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03556,Lead Kubernetes Analytics Engineer,Software/Platform,Salesforce,"San Jose, CA",CA,False,False,2026-01-31,Senior,120911,194223,157567,AWS|Apache Airflow|Azure|BigQuery|Data Modeling|Data Warehousing|ETL|Kubernetes|MongoDB|MySQL|Orchestration|PostgreSQL|Redis|Redshift|SQL|Snowflake,"We are hiring a Lead Kubernetes Analytics Engineer to build and scale production systems. Key technologies include AWS, Apache Airflow, Azure, BigQuery, Data Modeling, Data Warehousing. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03557,Associate Python Platform Engineer (Warehouse),DevOps/SRE,Databricks,"Boston, MA",MA,False,False,2025-12-30,Entry,105958,156291,131124,CI/CD|Docker|Flask|Git|Infrastructure as Code|MongoDB|OOP|Python|REST APIs|Redis|SRE|System Design|Unit Testing,"We are hiring a Associate Python Platform Engineer (Warehouse) to build and scale production systems. Key technologies include CI/CD, Docker, Flask, Git, Infrastructure as Code, MongoDB. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03558,MLOps Engineer,ML/AI,Block,"Chicago, IL",IL,False,False,2026-02-04,Mid,126347,184709,155528,AWS|Azure|Docker|Experiment Tracking|GCP|Infrastructure as Code|Kubernetes|MLOps|Model Monitoring|Observability|SRE|Terraform,"We are hiring a MLOps Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, Experiment Tracking, GCP, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03559,Associate Terraform Software Engineer (Cloud),Software/Platform,NVIDIA,"San Francisco, CA",CA,False,False,2026-01-16,Entry,90383,152308,121345,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|Observability|SRE|Terraform,"We are hiring a Associate Terraform Software Engineer (Cloud) to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03560,Lead Kafka Data Scientist (Product Analytics),ML/AI,Airbnb,"Denver, CO",CO,False,False,2026-02-02,Senior,174960,223168,199064,AWS|Azure|Data Modeling|Data Warehousing|Docker|ETL|GCP|Kafka|Kubernetes|SQL|Streaming Pipelines,"We are hiring a Lead Kafka Data Scientist (Product Analytics) to build and scale production systems. Key technologies include AWS, Azure, Data Modeling, Data Warehousing, Docker, ETL. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03561,Lead NLP DevOps Engineer (ETL),DevOps/SRE,Microsoft,"Boston, MA",MA,False,False,2026-01-01,Senior,176699,217426,197062,AWS|Apache Airflow|BigQuery|Data Modeling|Data Warehousing|ETL|Experiment Tracking|GCP|LLMs|MLOps|Machine Learning|MySQL|Observability|PyTorch|Redis|Redshift|Snowflake|Terraform,"We are hiring a Lead NLP DevOps Engineer (ETL) to build and scale production systems. Key technologies include AWS, Apache Airflow, BigQuery, Data Modeling, Data Warehousing, ETL. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03562,Spark Full Stack Engineer (Warehouse),Software/Platform,Shopify,"San Francisco, CA",CA,False,False,2026-01-20,Mid,104783,184224,144503,AWS|Apache Spark|Azure|Data Modeling|Data Warehousing|Databricks|Docker|ETL|GCP|Kubernetes|PySpark|SQL,"We are hiring a Spark Full Stack Engineer (Warehouse) to build and scale production systems. Key technologies include AWS, Apache Spark, Azure, Data Modeling, Data Warehousing, Databricks. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03563,Computer Vision Security Engineer,Security,DoorDash,"New York, NY",NY,True,True,2026-01-28,Mid,135520,199316,167418,Azure|Feature Engineering|IAM|Kubernetes|MLOps|Machine Learning|OWASP|Observability|OpenCV|SRE|TensorFlow|Threat Modeling,"We are hiring a Computer Vision Security Engineer to build and scale production systems. Key technologies include Azure, Feature Engineering, IAM, Kubernetes, MLOps, Machine Learning. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03564,Analytics Engineer (Data Platform),Data,Oracle,"Boston, MA",MA,True,True,2025-12-27,Mid,123690,167204,145447,AWS|Apache Airflow|Azure|BigQuery|Data Modeling|Data Warehousing|Docker|ETL|GCP|Kubernetes|MongoDB|MySQL|Orchestration|PostgreSQL|Redis|Redshift|Snowflake,"We are hiring a Analytics Engineer (Data Platform) to build and scale production systems. Key technologies include AWS, Apache Airflow, Azure, BigQuery, Data Modeling, Data Warehousing. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03565,Computer Vision Frontend Engineer,Software/Platform,Snowflake,"San Francisco, CA",CA,True,True,2026-01-21,Mid,132661,158249,145455,CI/CD|CSS|Computer Vision|Deep Learning|Experiment Tracking|Feature Engineering|Git|HTML|JavaScript|Machine Learning|Model Monitoring|PyTorch|React|System Design|TypeScript|Unit Testing,"We are hiring a Computer Vision Frontend Engineer to build and scale production systems. Key technologies include CI/CD, CSS, Computer Vision, Deep Learning, Experiment Tracking, Feature Engineering. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03566,Cloud Engineer,Software/Platform,Capital One,"Chicago, IL",IL,False,False,2026-01-31,Mid,127323,167900,147611,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|Observability|SRE|Terraform,"We are hiring a Cloud Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03567,Platform Engineer (ETL),DevOps/SRE,NVIDIA,"New York, NY",NY,False,False,2026-01-09,Mid,124103,170366,147234,Apache Airflow|Azure|BigQuery|Data Warehousing|Infrastructure as Code|MongoDB|Observability|Redis|Redshift|SQL|SRE|Snowflake|Terraform,"We are hiring a Platform Engineer (ETL) to build and scale production systems. Key technologies include Apache Airflow, Azure, BigQuery, Data Warehousing, Infrastructure as Code, MongoDB. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03568,MLOps Engineer (Data Platform),Data,Shopify,"Boston, MA",MA,False,False,2026-01-14,Mid,125745,179570,152657,AWS|Azure|Docker|Experiment Tracking|Infrastructure as Code|Kubernetes|MLOps|Model Monitoring|Observability|SRE,"We are hiring a MLOps Engineer (Data Platform) to build and scale production systems. Key technologies include AWS, Azure, Docker, Experiment Tracking, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03569,Associate QA Engineer (Mobile),Software/Platform,ServiceNow,"New York, NY",NY,False,False,2026-02-02,Entry,76740,131546,104143,AWS|Azure|CI/CD|Docker|Git|Kubernetes|MongoDB|MySQL|OOP|Redis|Unit Testing,"We are hiring a Associate QA Engineer (Mobile) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, Git, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03570,Lead Software Engineer (Growth),Software/Platform,Block,"New York, NY",NY,False,False,2026-02-01,Senior,159077,199928,179502,AWS|Azure|CI/CD|GCP|Kubernetes|MongoDB|MySQL|OOP|PostgreSQL|Redis|System Design,"We are hiring a Lead Software Engineer (Growth) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, GCP, Kubernetes, MongoDB. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03571,Staff Terraform Backend Engineer (Data Platform),Data,Uber,"Denver, CO",CO,False,False,2026-01-28,Staff,187911,239778,213844,AWS|Azure|CI/CD|Docker|Git|Kubernetes|MongoDB|PostgreSQL|REST APIs|Redis|System Design|Unit Testing,"We are hiring a Staff Terraform Backend Engineer (Data Platform) to build and scale production systems. Key technologies include AWS, Azure, CI/CD, Docker, Git, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03572,Lead Kafka Site Reliability Engineer (Cloud),DevOps/SRE,Adobe,"Boston, MA",MA,False,False,2026-01-10,Senior,160910,232426,196668,AWS|Azure|Data Modeling|Data Warehousing|Docker|ETL|GCP|Infrastructure as Code|Kafka|Kubernetes|MongoDB|MySQL|SQL|SRE,"We are hiring a Lead Kafka Site Reliability Engineer (Cloud) to build and scale production systems. Key technologies include AWS, Azure, Data Modeling, Data Warehousing, Docker, ETL. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03573,Junior Cloud Engineer (Security),Security,IBM,"Denver, CO",CO,False,False,2026-01-30,Entry,94439,163176,128807,AWS|AppSec|Docker|IAM|Infrastructure as Code|Kubernetes|Network Security|OWASP|Observability|SRE|Terraform,"We are hiring a Junior Cloud Engineer (Security) to build and scale production systems. Key technologies include AWS, AppSec, Docker, IAM, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03574,Spark QA Engineer (Infrastructure),Software/Platform,Amazon,"Dallas, TX",TX,False,False,2026-01-14,Mid,135149,177947,156548,AWS|Apache Spark|Azure|Data Modeling|Data Warehousing|Databricks|Docker|ETL|GCP|Kubernetes|PySpark|SQL,"We are hiring a Spark QA Engineer (Infrastructure) to build and scale production systems. Key technologies include AWS, Apache Spark, Azure, Data Modeling, Data Warehousing, Databricks. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03575,Kubernetes Data Engineer (Growth),Data,Netflix,"Austin, TX",TX,False,False,2026-02-02,Mid,104690,184274,144482,Azure|BigQuery|Data Modeling|Data Warehousing|ETL|MongoDB|MySQL|PostgreSQL|Redshift|Snowflake,"We are hiring a Kubernetes Data Engineer (Growth) to build and scale production systems. Key technologies include Azure, BigQuery, Data Modeling, Data Warehousing, ETL, MongoDB. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03576,Senior Software Engineer (Security),Security,Adobe,"San Francisco, CA",CA,False,False,2025-12-31,Senior,182180,243241,212710,AWS|AppSec|Azure|GCP|IAM|Infrastructure as Code|Kubernetes|Network Security|OWASP|SRE|Threat Modeling,"We are hiring a Senior Software Engineer (Security) to build and scale production systems. Key technologies include AWS, AppSec, Azure, GCP, IAM, Infrastructure as Code. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03577,Cloud Engineer,Software/Platform,Snowflake,"Denver, CO",CO,True,True,2026-01-04,Mid,91711,182149,136930,AWS|Azure|Docker|GCP|Infrastructure as Code|Kubernetes|Observability|SRE|Terraform,"We are hiring a Cloud Engineer to build and scale production systems. Key technologies include AWS, Azure, Docker, GCP, Infrastructure as Code, Kubernetes. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03578,Analytics Engineer (Mobile),Software/Platform,Stripe,"Dallas, TX",TX,False,False,2026-01-21,Mid,119674,156280,137977,AWS|Apache Airflow|Azure|BigQuery|Data Modeling|Data Warehousing|Docker|ETL|GCP|Kubernetes|MongoDB|MySQL|Orchestration|Redis|Redshift|SQL|Snowflake,"We are hiring a Analytics Engineer (Mobile) to build and scale production systems. Key technologies include AWS, Apache Airflow, Azure, BigQuery, Data Modeling, Data Warehousing. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03579,React Software Engineer (Web),Software/Platform,Atlassian,"Chicago, IL",IL,True,True,2026-01-16,Mid,93923,163449,128686,CI/CD|CSS|Git|HTML|JavaScript|OOP|REST APIs|React|System Design|TypeScript|Unit Testing,"We are hiring a React Software Engineer (Web) to build and scale production systems. Key technologies include CI/CD, CSS, Git, HTML, JavaScript, OOP. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03580,NLP Backend Engineer (APIs),Software/Platform,LinkedIn,"Boston, MA",MA,False,False,2026-01-23,Mid,132234,181287,156760,Deep Learning|Feature Engineering|LLMs|MLOps|Machine Learning|Model Monitoring|NLP|PyTorch|TensorFlow|Transformers,"We are hiring a NLP Backend Engineer (APIs) to build and scale production systems. Key technologies include Deep Learning, Feature Engineering, LLMs, MLOps, Machine Learning, Model Monitoring. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03581,LLM QA Engineer (Infrastructure),Software/Platform,Microsoft,"Raleigh, NC",NC,False,False,2026-01-11,Mid,135509,182267,158888,Deep Learning|Experiment Tracking|Feature Engineering|LLMs|MLOps|Machine Learning|Model Evaluation|Model Monitoring|NLP|PyTorch|TensorFlow|Transformers,"We are hiring a LLM QA Engineer (Infrastructure) to build and scale production systems. Key technologies include Deep Learning, Experiment Tracking, Feature Engineering, LLMs, MLOps, Machine Learning. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
J20260205-03582,Lead Spark Data Scientist,ML/AI,Workday,"Atlanta, GA",GA,False,False,2026-02-04,Senior,198397,242177,220287,AWS|Apache Spark|Azure|Data Modeling|Data Warehousing|Databricks|Docker|ETL|GCP|Kubernetes|PySpark|SQL,"We are hiring a Lead Spark Data Scientist to build and scale production systems. Key technologies include AWS, Apache Spark, Azure, Data Modeling, Data Warehousing, Databricks. You will collaborate across engineering teams, ship reliably, and own end-to-end delivery."
